Time,226Ra,222Rn,218Po,214Pb,214Bi,210Tl,210Pb,206Hg,206Tl,210Bi,210Po,214Po,218At,218Rn
1.7387624002162507,0.999247006418636,0.9992535437574458,0.9992535474040779,0.9990337435777861,0.9992533830337729,0.0002098432107612637,0.05230352486821031,9.9375416920227e-10,7.33994939704578e-08,0.05171873073469548,0.03605460150052421,0.9990437596591193,0.0002198357804349927,2.198357804351494e-07
1.7508270317357244,0.9992417836549135,0.9992483209595548,0.9992483246061677,0.9990285219287245,0.9992481602367216,0.00020984211397388124,0.052659691987691964,1.0005213493586112e-09,7.39052077491277e-08,0.05207512103048012,0.036400477071313934,0.9990385379577067,0.00021983463141945242,2.1983463141960918e-07
1.7629753752872057,0.9992365246799412,0.9992430619501768,0.9992430655967705,0.9990232640761412,0.9992429012281896,0.00020984100958208778,0.05301819307524851,1.0073328749404227e-09,7.441423547892356e-08,0.05243384675804402,0.03674898296013905,0.9990332800524093,0.000219833474437385,2.1983347443754173e-07
1.775208011717635,0.9992312292428459,0.9992377664784372,0.9992377701250117,0.999017969769217,0.9992376057573018,0.00020983989753319964,0.05337904246560079,1.0141890183075996e-09,7.492659751343209e-08,0.052794922261115124,0.037100132428794244,0.9990279856924057,0.0002198323094335981,2.1983230943375481e-07
1.787525525904235,0.99922589709102,0.9992324342917271,0.9992324379382821,0.9990126387553979,0.9992322735714493,0.0002098387777741689,0.05374225456812016,1.0210900532383892e-09,7.544231431223421e-08,0.05315836195811911,0.03745393877558099,0.999022654625139,0.00021983113635251752,2.198311363526742e-07
1.7999285067824768,0.9992205279701082,0.9992270651356892,0.9992270687822244,0.9990072707803829,0.9992269044162748,0.00020983765025158052,0.054107843867021506,1.0280362549330822e-09,7.59614064411824e-08,0.05352418034237308,0.03781041533606148,0.9990172865963058,0.00021982995513818477,2.1982995513834152e-07
1.812417547374237,0.9992151216239957,0.9992216587542069,0.9992216624007225,0.9990018655881117,0.9992214980356622,0.0002098365149116501,0.0544758249215566,1.0350279000176554e-09,7.648389457267091e-08,0.05389239198227759,0.03816957548383001,0.9990118813498438,0.0002198287657342543,2.1982876573441107e-07
1.8249932448161523,0.9992096777947966,0.9992162148893927,0.9992162185358885,0.9989964229207541,0.9992160541717237,0.00020983537170022123,0.0548462123662025,1.042065266547377e-09,7.700979948590614e-08,0.054263011521506914,0.03853143263129772,0.9990064386279189,0.0002198275680839908,2.1982756808414753e-07
1.8376562003881711,0.9992041962228405,0.999210733281575,0.9992107369280506,0.9989909425186944,0.9992105725647875,0.00020983422056276288,0.05521902091084824,1.049148634010341e-09,7.753914206717038e-08,0.054636053679194156,0.03889600023049335,0.9990009581709144,0.00021982636213026645,2.1982636213042318e-07
1.8504070195423017,0.9991986766466621,0.999205213669286,0.9992052173157414,0.9989854241205238,0.9992050529533864,0.00020983306144436688,0.055594265340977556,1.0562782833309399e-09,7.807194331008271e-08,0.05501153325011554,0.03926329177387511,0.9989954397174173,0.00021982514781555842,2.1982514781571512e-07
1.8632463119315603,0.9991931188029866,0.9991996557892495,0.9991996594356849,0.9989798674630229,0.999199495074244,0.00020983189428974515,0.055971960517850326,1.0634544968733157e-09,7.860822431585422e-08,0.05538946510487077,0.039633320795159105,0.9989898830042067,0.00021982392508194593,2.1982392508210265e-07
1.8761746914391206,0.9991875224267189,0.999194059376369,0.9991940630227839,0.9989742722811539,0.9991938986622635,0.0002098307190432274,0.05635212137867887,1.0706775584447139e-09,7.914800629354118e-08,0.055769864190060824,0.04000610087015985,0.9989842877662415,0.00021982269387110768,2.1982269387126438e-07
1.8891927762076663,0.9991818872509306,0.9991884241637136,0.9991884278101081,0.9989686383080445,0.9991882634505146,0.00020982953564875834,0.05673476293680289,1.0779477532987883e-09,7.969131056029148e-08,0.05615274552846149,0.040381645617642264,0.9989786537366474,0.00021982145412431891,2.1982145412447567e-07
1.9023011886689445,0.9991762130068466,0.9991827498825074,0.9991827535288811,0.998962965274978,0.9991825891702208,0.00020982834404989484,0.057119900281860474,1.0852653681388769e-09,8.02381585415882e-08,0.056538124219195615,0.04075996870018834,0.9989729806467043,0.00021982020578244893,2.1982020578260568e-07
1.9155005555735276,0.9991704994238336,0.9991770362621145,0.9991770399084672,0.9989572529113779,0.9991768755507473,0.00020982714418980346,0.057507548579956005,1.0926306911211616e-09,8.078857177148701e-08,0.05692601543789997,0.04114108382507417,0.9989672682258337,0.00021981894878595788,2.1981894878611464e-07
