Time,241Am,237Np,233Pa,233U,229Th,225Ra,225Ac,221Fr,217At,213Bi,209Tl,209Pb,209Bi,213Po,217Rn,221Ra
10.642092440647241,0.983100634005897,3.4114640173480984e-06,3.377586874722633e-06,7.766691213707995e-11,2.5792405576403563e-14,2.5367904764055012e-14,2.5083667558512636e-14,2.5083578304510557e-14,2.508229352349279e-14,2.50797295243129e-14,5.24166333633678e-16,2.5078708168571303e-14,8.839648716722869e-33,2.4558484440121308e-14,2.884525036608726e-18,1.2040097136915072e-18
10.691263391734761,0.9830232183808252,3.427091831813893e-06,3.393217357438775e-06,7.839143937620937e-11,2.6154602842889518e-14,2.5726151232842665e-14,2.5439237317492203e-14,2.5439128869922358e-14,2.5437830104383952e-14,2.5435260796000786e-14,5.31595542171289e-16,2.543423415917781e-14,8.929217407036652e-33,2.490661236548795e-14,2.925415000239441e-18,1.2210774143340442e-18
10.740661533334334,0.9829454512014623,3.442790613936825e-06,3.4089188199288896e-06,7.912268235184313e-11,2.6521835862513965e-14,2.6089344946817254e-14,2.579975994039354e-14,2.5799664341878e-14,2.5798353825509128e-14,2.5795742182554853e-14,5.391302980939621e-16,2.5794736917113718e-14,8.839467931500554e-33,2.525958708843332e-14,2.966872926134819e-18,1.238384143893193e-18
10.79028791516184,0.9828673308998458,3.458560680236389e-06,3.4246915787665684e-06,7.986070312380719e-11,2.6894282475034614e-14,2.6457713682876114e-14,2.616545316742424e-14,2.6165283307166373e-14,2.6164007726079653e-14,2.616129219730985e-14,5.467703873096384e-16,2.616029444213132e-14,8.749718455964453e-33,2.5617565749716774e-14,3.008922640007508e-18,1.2559341281439267e-18
10.84014359178331,0.9827888559012827,3.4744023485906545e-06,3.440535951884166e-06,8.060556416585677e-11,2.7271938120457654e-14,2.6831267794514586e-14,2.653621974129157e-14,2.6536062842731527e-14,2.6534746129708715e-14,2.6532060541320203e-14,5.545191282452318e-16,2.653104761111641e-14,4.4647339205688604e-33,2.598057802585115e-14,3.051558527651768e-18,1.2737315928612181e-18
10.8902296226373,0.9827100246243259,3.490315938241309e-06,3.4564522585778388e-06,8.135732851350823e-11,2.765479671879138e-14,2.721001418406289e-14,2.6912142403274418e-14,2.6912010118521738e-14,2.6910702459526225e-14,2.6907957393953246e-14,5.62375914306575e-16,2.6906973407643338e-14,8.839620932636978e-33,2.6348695497596733e-14,3.0947933249489952e-18,1.2917774922523193e-18
10.940547072057424,0.9826308354807443,3.506301769799321e-06,3.4724408195132502e-06,8.211605997100381e-11,2.804304522978105e-14,2.7594134037689353e-14,2.729345776439835e-14,2.7293350987907935e-14,2.72920089366519e-14,2.7289196079211545e-14,5.7034384982852295e-16,2.7288222319856466e-14,4.375526800699708e-33,2.6722014202990952e-14,3.138642921722058e-18,1.3100817773357147e-18
10.991097009294972,0.9825512868754986,3.5223601652498664e-06,3.488501956730688e-06,8.288182272694855e-11,2.843674901333761e-14,2.798357558791733e-14,2.7680117921817693e-14,2.7679968939230508e-14,2.767858863243427e-14,2.7675830239972925e-14,5.784236127692622e-16,2.7674798524458005e-14,4.464761704654751e-33,2.7100553340356405e-14,3.183105881055372e-18,1.3286380412912839e-18
11.041880508541608,0.9824713772067145,3.5384914479581536e-06,3.5046359936504013e-06,8.365468162040788e-11,2.883592478943826e-14,2.8378526923245363e-14,2.8072185294391974e-14,2.8072064731041384e-14,2.8070662716746322e-14,2.806785239118467e-14,5.866173797313921e-16,2.8066838481027663e-14,4.4647339205688604e-33,2.7484445609450615e-14,3.2281928351971538e-18,1.3474576664483898e-18
11.092898648952227,0.9823911048656548,3.554695942674539e-06,3.5208432550783037e-06,8.443470217047388e-11,2.9240721517880065e-14,2.877900529949902e-14,2.84697658490222e-14,2.846965628821128e-14,2.846823719963896e-14,2.8465371066111224e-14,5.9492572162707e-16,2.846441699520756e-14,8.749690671878563e-33,2.7873736396608344e-14,3.2739160775392186e-18,1.3665422885908925e-18
11.144152514667876,0.9823104682366938,3.5709739755400033e-06,3.537124067211042e-06,8.522195036930067e-11,2.965111943868992e-14,2.918508836789329e-14,2.8872942326987245e-14,2.887286191488686e-14,2.8871462332384595e-14,2.88685097681225e-14,6.033504582387968e-16,2.8867540865613394e-14,1.3303589847523716e-32,2.8268513009535513e-14,3.32027886999495e-18,1.3858960653361044e-18
11.195643194838782,0.9822294656972892,3.5873258740916553e-06,3.5534787576416506e-06,8.601649288906903e-11,3.006730855160896e-14,2.9596915900615196e-14,2.928188311404765e-14,2.928174255562853e-14,2.9280262388341935e-14,2.927730342746452e-14,6.118954075416236e-16,2.92763592689688e-14,4.464761704654751e-33,2.8668812106595024e-14,3.3673025771699126e-18,1.4055245174545543e-18
11.24737178364752,0.9821480956179562,3.603751967268094e-06,3.5699076553648885e-06,8.68183969932873e-11,3.048926757666617e-14,3.0014499976742614e-14,2.969646046928164e-14,2.969635736250963e-14,2.9694892193668994e-14,2.969187554750718e-14,6.205594990752562e-16,2.9690922768504326e-14,8.839801717859292e-33,2.90747576560033e-14,3.4149824388078077e-18,1.425424646009165e-18
11.299339380332222,0.9820663563622404,3.620252585414952e-06,3.5864110907827214e-06,8.76277306254905e-11,3.0917160673637864e-14,3.043796138705444e-14,3.011696180976321e-14,3.011681029978026e-14,3.011530006192806e-14,3.011229973126891e-14,6.29346193994647e-16,3.011133772665426e-14,1.3214660945841523e-32,2.9486429971733304e-14,3.4633334975913247e-18,1.4456059930724554e-18
11.35154708920999,0.9819842462866895,3.63682806029021e-06,3.602989395709882e-06,8.844456223184207e-11,3.1351066882416367e-14,3.086735189902734e-14,3.054327826538858e-14,3.0543185614332747e-14,3.0541679516758e-14,3.053860966148695e-14,6.38255991847934e-16,3.053767288856369e-14,1.3214354943568674e-32,2.990387269807267e-14,3.512364808797945e-18,1.4660737386266508e-18
11.403996019700324,0.9819017637408273,3.653478725069794e-06,3.6196429033791768e-06,8.926896090896572e-11,3.1791037882931254e-14,3.13027888522751e-14,3.0975678382413747e-14,3.097553528829215e-14,3.097398728579237e-14,3.0970905138864246e-14,6.472917828779129e-16,3.097000722142862e-14,1.3214382727654567e-32,3.032720980143924e-14,3.562084620510994e-18,1.4868238613697606e-18
11.456687286348714,0.9818189070671262,3.670204914353268e-06,3.6363719484472193e-06,9.010099652221098e-11,3.2237091915157666e-14,3.174427742354538e-14,3.1414080871161236e-14,3.141396507839565e-14,3.1412418094680205e-14,3.1409320894349775e-14,6.564531745824754e-16,3.1408391180068806e-14,8.929064405900229e-33,3.075645001689866e-14,3.612503494002945e-18,1.5078698565186343e-18
11.509622008850323,0.9817356746009794,3.687006964169004e-06,3.6531768669998125e-06,9.094073946912223e-11,3.2689485858745596e-14,3.2192029859492526e-14,3.1858733955467676e-14,3.1858645270914954e-14,3.1857040458001735e-14,3.185384944289083e-14,6.657446272128499e-16,3.1852975592406645e-14,4.375193014340967e-33,3.1191809831955663e-14,3.663636728899854e-18,1.5292136324877749e-18
11.56280131207376,0.9816520646706735,3.7038852119799227e-06,3.6700579965574793e-06,9.178826076813767e-11,3.314813459381101e-14,3.2646027178708424e-14,3.230963182892753e-14,3.2309495203931884e-14,3.230788442601145e-14,3.2304640485541814e-14,6.751663905431051e-16,3.23037885138475e-14,8.750052242323194e-33,3.163320894652504e-14,3.715484511801454e-18,1.5508553255925046e-18
11.616226326085018,0.9815680755973613,3.72083999668912e-06,3.687015676081172e-06,9.264363211772226e-11,3.361319316014269e-14,3.3106372916146415e-14,3.276681803958233e-14,3.276668157874402e-14,3.2765035341432076e-14,3.276180505058477e-14,6.847207839038796e-16,3.276090404487888e-14,1.3124758469169e-32,3.2080863847412254e-14,3.768060697976839e-18,1.5728005929186743e-18
11.66989818617147,0.9814837056950344,3.7378716586452207e-06,3.7040502459776747e-06,9.350692592593397e-11,3.408471779766397e-14,3.3573201667245836e-14,3.323045226358428e-14,3.323030656711441e-14,3.322864706156656e-14,3.322540676096782e-14,6.944095913956645e-16,3.3224476871661555e-14,8.839287146278239e-33,3.25347885065348e-14,3.8213759411555414e-18,1.5950532512952915e-18
11.723818032865985,0.9813989532704946,3.754980539648207e-06,3.7211620481052384e-06,9.437821522172474e-11,3.456291218609735e-14,3.404659108322168e-14,3.3700611435806745e-14,3.370046696334487e-14,3.3698772474862797e-14,3.36954318940943e-14,7.042340262067942e-16,3.3694584804799765e-14,8.929370408173076e-33,3.2995113879204513e-14,3.875441565366643e-18,1.617622842794876e-18
11.777987011971193,0.9813138166233265,3.772166982954921e-06,3.7383514257793524e-06,9.52575737436395e-11,3.5047761125463523e-14,3.452659465713319e-14,3.4177387007136897e-14,3.417723805189236e-14,3.417552216625728e-14,3.417216612947641e-14,7.141971213081036e-16,3.4171303440248756e-14,8.75020524345962e-33,3.3461913283296637e-14,3.930265158363727e-18,1.6405082768948535e-18
11.832406274583786,0.9812282940458706,3.7894313332845024e-06,3.7556187237780636e-06,9.614507579198442e-11,3.5539375575611316e-14,3.501336251466267e-14,3.4660837041630104e-14,3.466067181488194e-14,3.4658969458370964e-14,3.4655529626551794e-14,7.242998757958675e-16,3.465469983409922e-14,1.3214507944705097e-32,3.3935249582610996e-14,3.98586284971254e-18,1.663711666482711e-18
11.887076977119033,0.9811423838231943,3.8067739368243295e-06,3.7729642883478173e-06,9.704079646535779e-11,3.60379120963274e-14,3.5506941246539165e-14,3.515108347380259e-14,3.515097976578798e-14,3.514920570397746e-14,3.5145779372130525e-14,7.345452155948922e-16,3.514490345623811e-14,1.3214507944705097e-32,3.4415251975434925e-14,4.042246444192139e-18,1.6872463023023148e-18
11.94200028133532,0.9810560842330633,3.824195141235642e-06,3.79038846720919e-06,9.794481154238461e-11,3.6543416287549643e-14,3.6007425759803194e-14,3.5648254044576154e-14,3.5648131432330246e-14,3.564638956842044e-14,3.5642879188457797e-14,7.449352816257666e-16,3.5642061165916723e-14,8.839467931500554e-33,3.4902042676033544e-14,4.0994190254003604e-18,1.7111114346193954e-18
11.997177354358843,0.9809693935459157,3.841695295658859e-06,3.8078916095622507e-06,9.885719742258381e-11,3.7055885109282187e-14,3.65149592778069e-14,3.6152360366761864e-14,3.615226842098735e-14,3.6150454941140055e-14,3.614691764865747e-14,7.554698954784421e-16,3.6146125162365585e-14,1.3393673109418555e-32,3.5395626930987606e-14,4.1573874040835426e-18,1.735308358429509e-18
12.052609368708426,0.9808823100248321,3.859274750719796e-06,3.825474066092651e-06,9.977803127420012e-11,3.757560888112945e-14,3.702957113545371e-14,3.666364195458805e-14,3.6663492903522325e-14,3.666170112267094e-14,3.665808187904758e-14,7.66153160584048e-16,3.665728805345459e-14,8.839620932636978e-33,3.5896153141558296e-14,4.216182481085408e-18,1.7598460023862275e-18
12.1082975023204,0.980794831925507,3.876933858534931e-06,3.843136188976985e-06,1.0070739094550495e-10,3.810257088311423e-14,3.755142526308643e-14,3.718204074399937e-14,3.7181894504288704e-14,3.718004277029038e-14,3.717644298762897e-14,7.769865399049876e-16,3.717563355813374e-14,8.839801717859292e-33,3.640374352108363e-14,4.2757965842688045e-18,1.7847311140979753e-18
12.164242938573679,0.9807069574962224,3.894672972717202e-06,3.860878331888647e-06,1.0164535502392914e-10,3.8636903355056324e-14,3.808061484216304e-14,3.7707728023959103e-14,3.770761841473922e-14,3.770575033628871e-14,3.7702038399665244e-14,7.879725311819483e-16,3.7701304586148705e-14,1.3214327159482784e-32,3.691845045563733e-14,4.336252475419561e-18,1.809964647772004e-18
12.22044686631488,0.9806186849778172,3.912492448382056e-06,3.878700850003621e-06,1.025920027769302e-10,3.917872029680041e-14,3.861720371923811e-14,3.8240850406207037e-14,3.824071482451186e-14,3.823877333623841e-14,3.823505898400078e-14,7.991121691932153e-16,3.823431612228395e-14,1.3214146374260465e-32,3.7440366486136523e-14,4.397557206923223e-18,1.8355540325933473e-18
12.276910479883592,0.9805300126036605,3.9303926421527995e-06,3.8966041000061166e-06,1.0354741418155873e-10,3.972803994832163e-14,3.916132821533352e-14,3.8781404987540396e-14,3.87812769429343e-14,3.877937140433819e-14,3.877557584863645e-14,8.104088437297219e-16,3.8774854259781014e-14,1.3124939254391316e-32,3.796965396808154e-14,4.459722288144384e-18,1.861500836188204e-18
12.33363497913776,0.9804409385996221,3.948373912166511e-06,3.914588440094441e-06,1.0451167010185658e-10,4.028508270931969e-14,3.9713053902586395e-14,3.9329602250159844e-14,3.932945175394635e-14,3.9327548146618617e-14,3.9323682556731253e-14,8.218645529840182e-16,3.932295566510785e-14,8.839620932636978e-33,3.8506391485797444e-14,4.5227606649418215e-18,1.8878150095750593e-18
12.390621569479162,0.9803514611840441,3.966436618079934e-06,3.932654229986604e-06,1.0548485187492771e-10,4.084992305969309e-14,4.027251192527097e-14,3.988545090367369e-14,3.9885318126979114e-14,3.988337568369042e-14,3.987946393888269e-14,8.334804387804187e-16,3.987875195624092e-14,8.839829501945186e-33,3.90505930079199e-14,4.58668098920664e-18,1.9144959393349656e-18
12.447871461879062,0.9802615785677118,3.984581121075107e-06,3.950801830926459e-06,1.0646704184313287e-10,4.1422670439292727e-14,4.083983687882656e-14,4.044917013989088e-14,4.0448996158666344e-14,4.0447007872856583e-14,4.044310213137365e-14,8.452591415876502e-16,4.044237429592064e-14,8.839801717859292e-33,3.9602476770450904e-14,4.651498971392643e-18,1.9415515317565814e-18
12.505385872903908,0.9801712889538254,4.002807783865264e-06,3.96903160568909e-06,1.0745832296972672e-10,4.2003359808070955e-14,4.1415120219128624e-14,4.102077592642666e-14,4.1020600568180573e-14,4.1018575733226644e-14,4.10146370544853e-14,8.572048362008626e-16,4.101393746381241e-14,8.929370408173076e-33,4.016212134906774e-14,4.7172357355197075e-18,1.96898764839874e-18
12.563166024741209,0.9800805905379714,4.021116970700737e-06,3.987343918587e-06,1.0845877904582255e-10,4.2592176605775103e-14,4.199840163457594e-14,4.160039455260141e-14,4.160022994231068e-14,4.1598206677879594e-14,4.1594154786323947e-14,8.693170587539279e-16,4.1593476802378474e-14,8.840135504218034e-33,4.072961578548165e-14,4.783889666567403e-18,1.9968094010860057e-18
12.621213145225473,0.9799894815080924,4.039509047374503e-06,4.005739135475694e-06,1.0946849451299387e-10,4.318925611222085e-14,4.2589938236969307e-14,4.2188181339763225e-14,4.2187995415255064e-14,4.2185953595263336e-14,4.218187239341849e-14,8.815991990377795e-16,4.218121700062404e-14,1.3304257420241197e-32,4.1305113717755286e-14,4.851477772271378e-18,2.0250242871610722e-18
12.679528467864346,0.9798979600444596,4.057984381228404e-06,4.024217623759721e-06,1.1048755472937192e-10,4.3794645447344e-14,4.31897455565517e-14,4.2784211771184035e-14,4.278402604608282e-14,4.2781931878355094e-14,4.2777763678084406e-14,8.940547538893804e-16,4.277714199242132e-14,1.3304285204327087e-32,4.1888681505010686e-14,4.9200228924131695e-18,2.053634555826748e-18
12.738113231864785,0.9798060243196426,4.076543341158924e-06,4.042779752398477e-06,1.1151604573311461e-10,4.440850725092293e-14,4.3797949560849695e-14,4.338854100771646e-14,4.338843655396647e-14,4.338628697038655e-14,4.338211806236025e-14,9.06685436045202e-16,4.338150124038046e-14,8.92942597634486e-33,4.2480450088674725e-14,4.989528475716597e-18,2.082646477587831e-18
12.79696868215941,0.9797136724984806,4.095186297622896e-06,4.061425891912073e-06,1.1255405441980483e-10,4.503097984276918e-14,4.441468484530263e-14,4.400150582088153e-14,4.400130939331128e-14,4.3999170324640307e-14,4.399493055621087e-14,9.194929939237258e-16,4.399431420699416e-14,1.3214507944705097e-32,4.3080518991793176e-14,5.060009168708647e-18,2.1120652324265465e-18
12.856096069432958,0.9796209027380531,4.113913622643565e-06,4.080156414387336e-06,1.1360166842418487e-10,4.566208146285789e-14,4.5040042865785946e-14,4.462296250214225e-14,4.4622839945207965e-14,4.462064564765587e-14,4.4616352108199465e-14,9.324800323116692e-16,4.4615741545526024e-14,8.839829501945186e-33,4.368898947443678e-14,5.1314762716193545e-18,2.141895727694476e-18
12.91549665014884,0.9795277131876509,4.132725689816558e-06,4.098971693483632e-06,1.1465897620885557e-10,4.630201731090947e-14,4.5674177199147085e-14,4.5253228952201696e-14,4.525305151198844e-14,4.5250840352512236e-14,4.524649748913444e-14,9.456502264560438e-16,4.524592733848162e-14,8.928702835455598e-33,4.4306041374299867e-14,5.2039484463079905e-18,2.1721455970496344e-18
12.975171686575875,0.9794341019887455,4.15162287431572e-06,4.117872104438856e-06,1.1572606706427632e-10,4.695091962674374e-14,4.6317200008252183e-14,4.589226742942389e-14,4.589211079495028e-14,4.588985540806449e-14,4.5885464004701153e-14,9.590046824991547e-16,4.5884912098015584e-14,8.840135504218034e-33,4.493174453145794e-14,5.277443150862562e-18,2.2028217925734296e-18
13.03512244681509,0.9793400672749614,4.170605552898963e-06,4.13685802407529e-06,1.1680303104963239e-10,4.7608861370261283e-14,4.696918894431623e-14,4.654031744803716e-14,4.6540134305753107e-14,4.6537849479656276e-14,4.653342880114734e-14,9.72546932959974e-16,4.653286148835222e-14,1.3393700893504445e-32,4.556620544440377e-14,5.351959205310851e-18,2.2339252684731126e-18
13.095350204826671,0.9792456071720449,4.189674103914682e-06,4.1559298308058835e-06,1.178899591702331e-10,4.827598542126743e-14,4.763039594239235e-14,4.719745013650933e-14,4.719727978325913e-14,4.719493675825464e-14,4.7190456748929926e-14,9.862797253532584e-16,4.718993183799794e-14,8.839801717859292e-33,4.620959173438219e-14,5.427532892400818e-18,2.2654691110195677e-18
13.155856240457044,0.9791507197978355,4.208828907307111e-06,4.175087904639763e-06,1.1898694302271525e-10,4.8952445299552975e-14,4.8300791667577084e-14,4.786381210658015e-14,4.786362609689947e-14,4.7861279515233817e-14,4.785672125177027e-14,1.0002042015033226e-15,4.7856263387849063e-14,8.929551193395394e-33,4.686202561243445e-14,5.50415819390824e-18,2.297455364942621e-18
13.216641839466051,0.9790554032622356,4.228070344622882e-06,4.1943326271887195e-06,1.2009407538637082e-10,4.963838692491911e-14,4.898064185958401e-14,4.8539564486003235e-14,4.853938296766142e-14,4.853701838578475e-14,4.853234830805586e-14,1.0143253568915418e-15,4.8531879492405076e-14,1.3304618990685826e-32,4.752361358279748e-14,5.581869816453157e-18,2.3298894828551397e-18
13.277708293554298,0.9789596556671809,4.247398799016621e-06,4.213664381672778e-06,1.212114496022529e-10,5.0333868057287126e-14,4.9669955146325904e-14,4.9224800177267166e-14,4.922457190538981e-14,4.9222168996039784e-14,4.9217521301578345e-14,1.0286443333422302e-15,4.921703495889809e-14,1.3304257420241197e-32,4.8194505799189907e-14,5.660668140676411e-18,2.362778484996192e-18
13.339056900390586,0.9788634751066104,4.266814655257312e-06,4.233083552926595e-06,1.2233915992797229e-10,5.103905133643544e-14,5.03689593047001e-14,4.991952498677747e-14,4.991937932874002e-14,4.991694890984138e-14,4.991220530209169e-14,1.043163271775978e-15,4.991176199996563e-14,8.929551193395394e-33,4.8874782576650886e-14,5.740564210918188e-18,2.3961301413391163e-18
13.4006889636395,0.9787668596664367,4.286318299734124e-06,4.252590527405326e-06,1.2347730162639664e-10,5.175411004212793e-14,5.1077763046407615e-14,5.06241395565161e-14,5.062395580662597e-14,5.0621511984492486e-14,5.061668598910809e-14,1.0578869892641108e-15,5.0616280496615415e-14,1.330410441910477e-32,4.9564656919574766e-14,5.821591746181795e-18,2.4299516765959614e-18
13.462605792989104,0.9786698074245156,4.3059101204625046e-06,4.272185693190716e-06,1.2462597066998662e-10,5.247914449422789e-14,5.1796475083149437e-14,5.1338620660860917e-14,5.133844294552627e-14,5.133592673457332e-14,5.133106191582171e-14,1.0728182333213853e-15,5.133068566926729e-14,1.3214660945841523e-32,5.0264163756985504e-14,5.903752634367289e-18,2.464245953388484e-18
13.524808704178755,0.9785723164506166,4.3255905070904e-06,4.291869439997172e-06,1.2578526388862788e-10,5.321425957259245e-14,5.252522483361723e-14,5.206310039553785e-14,5.206286584025991e-14,5.20603794716617e-14,5.205541541781248e-14,1.087956789855743e-15,5.205504488282725e-14,1.330410441910477e-32,5.097344974125579e-14,5.987059938853764e-18,2.4990193103791427e-18
13.587299019027098,0.9784743848063916,4.345359850904223e-06,4.311642159177954e-06,1.2695527926529478e-10,5.395972887684879e-14,5.3264252153786246e-14,5.2797700695063126e-14,5.2797557893422056e-14,5.279498919476536e-14,5.2789986016767463e-14,1.1033096168590993e-15,5.278969391792468e-14,1.3303770632746032e-32,5.169275931184308e-14,6.07154986418277e-18,2.5342821075323883e-18
13.650078065460137,0.9783760105453462,4.3652185448348455e-06,4.33150424373104e-06,1.2813611537428912e-10,5.471557976695964e-14,5.401357602506459e-14,5.354269010569278e-14,5.354257287962484e-14,5.353994341747227e-14,5.3534869770863246e-14,1.1188777847917492e-15,5.3534577693576337e-14,8.839440147414662e-33,5.2422146586605953e-14,6.1572168118741315e-18,2.5700412287719665e-18
13.71314717753945,0.9782771917128076,4.3851669834640395e-06,4.351456088305571e-06,1.2932787179516973e-10,5.5481930802763456e-14,5.4773406968524054e-14,5.4298086046643437e-14,5.4297928723738936e-14,5.429526978601656e-14,5.429014153062706e-14,1.1346633275282524e-15,5.428988668953951e-14,1.330374284866014e-32,5.316174600866919e-14,6.244086518286087e-18,2.6063006953998678e-18
13.776507695490542,0.9781779263458958,4.405205563030416e-06,4.371498089207717e-06,1.3053064908318572e-10,5.625901302394543e-14,5.554384161678773e-14,5.5064139644954463e-14,5.50639677907949e-14,5.506127481299397e-14,5.5056074500483203e-14,1.1506709907759161e-15,5.505583205670453e-14,1.3304076635018878e-32,5.3911774078442034e-14,6.332176457653609e-18,2.643069299754341e-18
13.840160965731316,0.978078212473492,4.425334681435528e-06,4.391630644407039e-06,1.317445486510112e-10,5.704692371037302e-14,5.632509049092742e-14,5.584088864226187e-14,5.58406847033315e-14,5.58379392662416e-14,5.5832712343239216e-14,1.1669023802251822e-15,5.5832510294080103e-14,9.018786097350436e-33,5.4672225565888435e-14,6.4214983182889535e-18,2.6803546073357426e-18
13.904108340900704,0.9779780481162086,4.445554738250116e-06,4.411854153542586e-06,1.3296967294614348e-10,5.784588782173968e-14,5.7117305442208e-14,5.662854642396908e-14,5.662840031653442e-14,5.6625621344792927e-14,5.662027961047674e-14,1.1833623843113965e-15,5.6620071648893065e-14,8.929036621814337e-33,5.544343393775905e-14,6.512080818774842e-18,2.718161934441618e-18
13.968351179887398,0.9778774312863584,4.46586613472033e-06,4.432169017928857e-06,1.342061250961066e-10,5.865592055802473e-14,5.792058482883515e-14,5.74272465374034e-14,5.742706623325273e-14,5.742425614009824e-14,5.74189147756711e-14,1.200053465093237e-15,5.741871231434747e-14,4.554358179054425e-33,5.6225421895812e-14,6.603925481885348e-18,2.7564973471037832e-18
14.032890847858724,0.9777763599879238,4.486269273773897e-06,4.452575640562486e-06,1.3545400949977872e-10,5.947733047880774e-14,5.873513572071556e-14,5.823719656156274e-14,5.823700868613333e-14,5.823414175068202e-14,5.822868270927922e-14,1.2169777278092835e-15,5.822857193975896e-14,1.330443820546351e-32,5.701839197092166e-14,6.697064404583387e-18,2.795374817642714e-18
14.09772871628967,0.9776748322165261,4.506764560026222e-06,4.4730744261279195e-06,1.3671343123606477e-10,6.03102072639665e-14,5.956102714115144e-14,5.905847052811768e-14,5.905825635496933e-14,5.905537193333825e-14,5.904982917053212e-14,1.2341400965768919e-15,5.904973354409954e-14,1.7768560121486673e-32,5.782248908247457e-14,6.791502643382529e-18,2.834795641053966e-18
14.162866162991987,0.9775728459593949,4.527352399786911e-06,4.493665781004142e-06,1.3798449650739195e-10,6.11546770733291e-14,6.039849031820523e-14,5.989120053279413e-14,5.989100641333855e-14,5.988806809109505e-14,5.98825026129754e-14,1.2515427479986616e-15,5.988240039506759e-14,8.840135504218034e-33,5.863786337361317e-14,6.887269110695904e-18,2.8747684733604668e-18
14.228304572143527,0.9774703991953363,4.54803320106564e-06,4.514350113270471e-06,1.3926731249187796e-10,6.201093750662632e-14,6.124773059620106e-14,6.073565802505087e-14,6.07355008469955e-14,6.073252111041582e-14,6.072682279745265e-14,1.2691890361835156e-15,6.072680656955239e-14,8.929578977481282e-33,5.946464406473331e-14,6.984384899513665e-18,2.9153018342698244e-18
14.29404533431761,0.9773674898947033,4.568807373578711e-06,4.535127832713196e-06,1.4056198731376457e-10,6.287919680357443e-14,6.210883597984927e-14,6.159198090701941e-14,6.159178626060407e-14,6.158880190990112e-14,6.15830379782124e-14,1.287084634571017e-15,6.158306762211277e-14,1.3214327159482784e-32,6.030304763851415e-14,7.082852348509636e-18,2.9564068334807566e-18
14.360089846512599,0.9772641160193635,4.5896753287550805e-06,4.555999350831539e-06,1.418686299251521e-10,6.375951880408643e-14,6.298197902740542e-14,6.246028530681042e-14,6.246012077230242e-14,6.245708478102696e-14,6.245126043104548e-14,1.3052287581569487e-15,6.245126040339493e-14,1.7768198551042044e-32,6.11532120268072e-14,7.182706606161332e-18,2.9980827212589956e-18
14.426439512181581,0.977160275522668,4.6106374797429915e-06,4.576965080844242e-06,1.4318735057906138e-10,6.46521710277978e-14,6.386737888785405e-14,6.33408339642744e-14,6.334062806369845e-14,6.33375476212999e-14,6.333160367925151e-14,1.3236294710755315e-15,6.333170006987858e-14,1.7678602076642367e-32,6.201531009037982e-14,7.283966785101797e-18,3.0403485817495783e-18
14.493095741262167,0.9770559663494217,4.631694241415769e-06,4.598025437695487e-06,1.4451826029723927e-10,6.555724923457809e-14,6.476514254731365e-14,6.423366897585146e-14,6.423341389152931e-14,6.42302962076157e-14,6.422430724451754e-14,1.342286380824657e-15,6.422441910918703e-14,8.929370408173076e-33,6.288943435748494e-14,7.386636621606527e-18,3.0832043467948456e-18
14.560059950206494,0.9769511864358497,4.652846030378774e-06,4.619180838061764e-06,1.4586147122495474e-10,6.647490998421394e-14,6.567544774078742e-14,6.513896017890355e-14,6.513878835605828e-14,6.513560820432577e-14,6.512954702558253e-14,1.361206266986193e-15,6.512970952315935e-14,8.929578977481282e-33,6.377587640166667e-14,7.49074874821718e-18,3.126660376359246e-18
14.627333562011298,0.9768459337095677,4.674093264975063e-06,4.64043170035751e-06,1.4721709654230014e-10,6.740547855626217e-14,6.659852914750292e-14,6.605702547413371e-14,6.605684825158717e-14,6.605363386270255e-14,6.604753135641387e-14,1.3803913775267575e-15,6.604766189655769e-14,9.019328453017384e-33,6.467471305939745e-14,7.596318425667311e-18,3.170727166722551e-18
14.694918006248164,0.9767402060895497,4.695436365292271e-06,4.66177844474219e-06,1.4858525037549177e-10,6.834893975074348e-14,6.753449202799605e-14,6.698792582880008e-14,6.698772442967212e-14,6.698444770737717e-14,6.697827021708187e-14,1.3998441388230189e-15,6.69784827635924e-14,1.7768560121486673e-32,6.55861346301665e-14,7.703372967496591e-18,3.215409557078682e-18
14.762814719093903,0.9766340014860971,4.716875753168714e-06,4.683221493126033e-06,1.499660479742683e-10,6.930565684716288e-14,6.848357451265949e-14,6.793190075713098e-14,6.793169831078328e-14,6.792839952331178e-14,6.792210417748531e-14,1.419571080682775e-15,6.79223703391777e-14,1.3393339323059813e-32,6.651036110005904e-14,7.81192525027368e-18,3.260720906329166e-18
14.831025143361044,0.9765273178008063,4.738411852199709e-06,4.704761269176777e-06,1.5135960565275798e-10,7.027567088546446e-14,6.944591809926278e-14,6.888911138688004e-14,6.888888999155437e-14,6.88855121486998e-14,6.887915798850292e-14,1.4395730594742618e-15,6.887947064069713e-14,1.7768893907845415e-32,6.744753564625949e-14,7.921997842375411e-18,3.3066658491949398e-18
14.899550728528544,0.9764201529265377,4.760045087744263e-06,4.726398198325936e-06,1.5276604075991237e-10,7.125923722530026e-14,7.042176091819862e-14,6.985974352302438e-14,6.98595091929727e-14,6.985609810618786e-14,6.984966742929538e-14,1.4598565693232672e-15,6.984999569220025e-14,1.3394034679863187e-32,6.839788349595057e-14,8.033613925331662e-18,3.353254745640455e-18
